Date,Series ID,CPI Value,Item,Location
2011-06-01,A2325851W,102.5,Food and non-alcoholic beverages,Sydney
2011-09-01,A2325851W,102.3,Food and non-alcoholic beverages,Sydney
2011-12-01,A2325851W,100.6,Food and non-alcoholic beverages,Sydney
2012-03-01,A2325851W,98.3,Food and non-alcoholic beverages,Sydney
2012-06-01,A2325851W,98.8,Food and non-alcoholic beverages,Sydney
2012-09-01,A2325851W,101.5,Food and non-alcoholic beverages,Sydney
2012-12-01,A2325851W,100.9,Food and non-alcoholic beverages,Sydney
2013-03-01,A2325851W,99.9,Food and non-alcoholic beverages,Sydney
2013-06-01,A2325851W,100.1,Food and non-alcoholic beverages,Sydney
2013-09-01,A2325851W,100.3,Food and non-alcoholic beverages,Sydney
2013-12-01,A2325851W,101.8,Food and non-alcoholic beverages,Sydney
2014-03-01,A2325851W,102.5,Food and non-alcoholic beverages,Sydney
2014-06-01,A2325851W,102.4,Food and non-alcoholic beverages,Sydney
2014-09-01,A2325851W,104.0,Food and non-alcoholic beverages,Sydney
2014-12-01,A2325851W,104.2,Food and non-alcoholic beverages,Sydney
2015-03-01,A2325851W,104.8,Food and non-alcoholic beverages,Sydney
2015-06-01,A2325851W,104.7,Food and non-alcoholic beverages,Sydney
2015-09-01,A2325851W,104.5,Food and non-alcoholic beverages,Sydney
2015-12-01,A2325851W,104.9,Food and non-alcoholic beverages,Sydney
2016-03-01,A2325851W,104.7,Food and non-alcoholic beverages,Sydney
2016-06-01,A2325851W,104.4,Food and non-alcoholic beverages,Sydney
2016-09-01,A2325851W,106.9,Food and non-alcoholic beverages,Sydney
2016-12-01,A2325851W,107.5,Food and non-alcoholic beverages,Sydney
2017-03-01,A2325851W,107.5,Food and non-alcoholic beverages,Sydney
2017-06-01,A2325851W,107.3,Food and non-alcoholic beverages,Sydney
2017-09-01,A2325851W,106.4,Food and non-alcoholic beverages,Sydney
2017-12-01,A2325851W,107.6,Food and non-alcoholic beverages,Sydney
2018-03-01,A2325851W,108.1,Food and non-alcoholic beverages,Sydney
2018-06-01,A2325851W,107.6,Food and non-alcoholic beverages,Sydney
2018-09-01,A2325851W,108.1,Food and non-alcoholic beverages,Sydney
2018-12-01,A2325851W,108.9,Food and non-alcoholic beverages,Sydney
2019-03-01,A2325851W,110.4,Food and non-alcoholic beverages,Sydney
2019-06-01,A2325851W,109.9,Food and non-alcoholic beverages,Sydney
2019-09-01,A2325851W,110.1,Food and non-alcoholic beverages,Sydney
2019-12-01,A2325851W,111.7,Food and non-alcoholic beverages,Sydney
2020-03-01,A2325851W,113.7,Food and non-alcoholic beverages,Sydney
2020-06-01,A2325851W,114.3,Food and non-alcoholic beverages,Sydney
2020-09-01,A2325851W,114.1,Food and non-alcoholic beverages,Sydney
2020-12-01,A2325851W,114.1,Food and non-alcoholic beverages,Sydney
2021-03-01,A2325851W,114.4,Food and non-alcoholic beverages,Sydney
2021-06-01,A2325851W,114.3,Food and non-alcoholic beverages,Sydney
2021-09-01,A2325851W,115.1,Food and non-alcoholic beverages,Sydney
2021-12-01,A2325851W,115.8,Food and non-alcoholic beverages,Sydney
2022-03-01,A2325851W,118.7,Food and non-alcoholic beverages,Sydney
2022-06-01,A2325851W,121.2,Food and non-alcoholic beverages,Sydney
2022-09-01,A2325851W,125.2,Food and non-alcoholic beverages,Sydney
2022-12-01,A2325851W,126.2,Food and non-alcoholic beverages,Sydney
2023-03-01,A2325851W,128.2,Food and non-alcoholic beverages,Sydney
2023-06-01,A2325851W,130.6,Food and non-alcoholic beverages,Sydney
2023-09-01,A2325851W,131.7,Food and non-alcoholic beverages,Sydney
2011-06-01,A2326166T,101.9,Bread and cereal products,Sydney
2011-09-01,A2326166T,100.4,Bread and cereal products,Sydney
2011-12-01,A2326166T,101.3,Bread and cereal products,Sydney
2012-03-01,A2326166T,101.3,Bread and cereal products,Sydney
2012-06-01,A2326166T,97.0,Bread and cereal products,Sydney
2012-09-01,A2326166T,100.3,Bread and cereal products,Sydney
2012-12-01,A2326166T,101.3,Bread and cereal products,Sydney
2013-03-01,A2326166T,101.3,Bread and cereal products,Sydney
2013-06-01,A2326166T,101.1,Bread and cereal products,Sydney
2013-09-01,A2326166T,102.3,Bread and cereal products,Sydney
2013-12-01,A2326166T,103.2,Bread and cereal products,Sydney
2014-03-01,A2326166T,102.2,Bread and cereal products,Sydney
2014-06-01,A2326166T,101.1,Bread and cereal products,Sydney
2014-09-01,A2326166T,100.0,Bread and cereal products,Sydney
2014-12-01,A2326166T,100.5,Bread and cereal products,Sydney
2015-03-01,A2326166T,100.1,Bread and cereal products,Sydney
2015-06-01,A2326166T,99.8,Bread and cereal products,Sydney
2015-09-01,A2326166T,99.1,Bread and cereal products,Sydney
2015-12-01,A2326166T,99.0,Bread and cereal products,Sydney
2016-03-01,A2326166T,98.6,Bread and cereal products,Sydney
2016-06-01,A2326166T,98.0,Bread and cereal products,Sydney
2016-09-01,A2326166T,98.8,Bread and cereal products,Sydney
2016-12-01,A2326166T,98.7,Bread and cereal products,Sydney
2017-03-01,A2326166T,98.3,Bread and cereal products,Sydney
2017-06-01,A2326166T,97.6,Bread and cereal products,Sydney
2017-09-01,A2326166T,96.7,Bread and cereal products,Sydney
2017-12-01,A2326166T,97.5,Bread and cereal products,Sydney
2018-03-01,A2326166T,96.8,Bread and cereal products,Sydney
2018-06-01,A2326166T,96.6,Bread and cereal products,Sydney
2018-09-01,A2326166T,96.9,Bread and cereal products,Sydney
2018-12-01,A2326166T,98.0,Bread and cereal products,Sydney
2019-03-01,A2326166T,98.9,Bread and cereal products,Sydney
2019-06-01,A2326166T,99.1,Bread and cereal products,Sydney
2019-09-01,A2326166T,100.3,Bread and cereal products,Sydney
2019-12-01,A2326166T,101.4,Bread and cereal products,Sydney
2020-03-01,A2326166T,102.7,Bread and cereal products,Sydney
2020-06-01,A2326166T,103.6,Bread and cereal products,Sydney
2020-09-01,A2326166T,101.5,Bread and cereal products,Sydney
2020-12-01,A2326166T,102.4,Bread and cereal products,Sydney
2021-03-01,A2326166T,102.3,Bread and cereal products,Sydney
2021-06-01,A2326166T,102.2,Bread and cereal products,Sydney
2021-09-01,A2326166T,102.2,Bread and cereal products,Sydney
2021-12-01,A2326166T,103.5,Bread and cereal products,Sydney
2022-03-01,A2326166T,105.1,Bread and cereal products,Sydney
2022-06-01,A2326166T,108.6,Bread and cereal products,Sydney
2022-09-01,A2326166T,112.5,Bread and cereal products,Sydney
2022-12-01,A2326166T,116.3,Bread and cereal products,Sydney
2023-03-01,A2326166T,118.0,Bread and cereal products,Sydney
2023-06-01,A2326166T,121.5,Bread and cereal products,Sydney
2023-09-01,A2326166T,123.4,Bread and cereal products,Sydney
2011-06-01,A2327021W,103.6,Bread,Sydney
2011-09-01,A2327021W,99.9,Bread,Sydney
2011-12-01,A2327021W,101.0,Bread,Sydney
2012-03-01,A2327021W,102.6,Bread,Sydney
2012-06-01,A2327021W,96.4,Bread,Sydney
2012-09-01,A2327021W,103.0,Bread,Sydney
2012-12-01,A2327021W,100.8,Bread,Sydney
2013-03-01,A2327021W,100.8,Bread,Sydney
2013-06-01,A2327021W,102.0,Bread,Sydney
2013-09-01,A2327021W,101.3,Bread,Sydney
2013-12-01,A2327021W,103.7,Bread,Sydney
2014-03-01,A2327021W,104.4,Bread,Sydney
2014-06-01,A2327021W,104.2,Bread,Sydney
2014-09-01,A2327021W,98.9,Bread,Sydney
2014-12-01,A2327021W,98.7,Bread,Sydney
2015-03-01,A2327021W,96.0,Bread,Sydney
2015-06-01,A2327021W,96.4,Bread,Sydney
2015-09-01,A2327021W,95.4,Bread,Sydney
2015-12-01,A2327021W,96.2,Bread,Sydney
2016-03-01,A2327021W,96.6,Bread,Sydney
2016-06-01,A2327021W,97.1,Bread,Sydney
2016-09-01,A2327021W,96.9,Bread,Sydney
2016-12-01,A2327021W,96.1,Bread,Sydney
2017-03-01,A2327021W,95.7,Bread,Sydney
2017-06-01,A2327021W,95.7,Bread,Sydney
2017-09-01,A2327021W,94.7,Bread,Sydney
2017-12-01,A2327021W,95.8,Bread,Sydney
2018-03-01,A2327021W,95.5,Bread,Sydney
2018-06-01,A2327021W,95.9,Bread,Sydney
2018-09-01,A2327021W,97.3,Bread,Sydney
2018-12-01,A2327021W,97.8,Bread,Sydney
2019-03-01,A2327021W,99.7,Bread,Sydney
2019-06-01,A2327021W,100.8,Bread,Sydney
2019-09-01,A2327021W,100.7,Bread,Sydney
2019-12-01,A2327021W,100.7,Bread,Sydney
2020-03-01,A2327021W,101.9,Bread,Sydney
2020-06-01,A2327021W,101.8,Bread,Sydney
2020-09-01,A2327021W,101.2,Bread,Sydney
2020-12-01,A2327021W,102.2,Bread,Sydney
2021-03-01,A2327021W,102.1,Bread,Sydney
2021-06-01,A2327021W,102.0,Bread,Sydney
2021-09-01,A2327021W,101.7,Bread,Sydney
2021-12-01,A2327021W,102.4,Bread,Sydney
2022-03-01,A2327021W,104.3,Bread,Sydney
2022-06-01,A2327021W,108.9,Bread,Sydney
2022-09-01,A2327021W,112.3,Bread,Sydney
2022-12-01,A2327021W,116.1,Bread,Sydney
2023-03-01,A2327021W,118.2,Bread,Sydney
2023-06-01,A2327021W,124.8,Bread,Sydney
2023-09-01,A2327021W,126.7,Bread,Sydney
2011-06-01,A2327066A,102.7,Cakes and biscuits,Sydney
2011-09-01,A2327066A,100.7,Cakes and biscuits,Sydney
2011-12-01,A2327066A,101.8,Cakes and biscuits,Sydney
2012-03-01,A2327066A,100.6,Cakes and biscuits,Sydney
2012-06-01,A2327066A,96.9,Cakes and biscuits,Sydney
2012-09-01,A2327066A,98.0,Cakes and biscuits,Sydney
2012-12-01,A2327066A,102.1,Cakes and biscuits,Sydney
2013-03-01,A2327066A,101.2,Cakes and biscuits,Sydney
2013-06-01,A2327066A,99.4,Cakes and biscuits,Sydney
2013-09-01,A2327066A,102.9,Cakes and biscuits,Sydney
2013-12-01,A2327066A,102.9,Cakes and biscuits,Sydney
2014-03-01,A2327066A,100.7,Cakes and biscuits,Sydney
2014-06-01,A2327066A,99.8,Cakes and biscuits,Sydney
2014-09-01,A2327066A,101.7,Cakes and biscuits,Sydney
2014-12-01,A2327066A,102.6,Cakes and biscuits,Sydney
2015-03-01,A2327066A,103.1,Cakes and biscuits,Sydney
2015-06-01,A2327066A,103.2,Cakes and biscuits,Sydney
2015-09-01,A2327066A,102.0,Cakes and biscuits,Sydney
2015-12-01,A2327066A,102.8,Cakes and biscuits,Sydney
2016-03-01,A2327066A,101.6,Cakes and biscuits,Sydney
2016-06-01,A2327066A,101.3,Cakes and biscuits,Sydney
2016-09-01,A2327066A,102.7,Cakes and biscuits,Sydney
2016-12-01,A2327066A,103.0,Cakes and biscuits,Sydney
2017-03-01,A2327066A,103.1,Cakes and biscuits,Sydney
2017-06-01,A2327066A,101.9,Cakes and biscuits,Sydney
2017-09-01,A2327066A,101.0,Cakes and biscuits,Sydney
2017-12-01,A2327066A,101.1,Cakes and biscuits,Sydney
2018-03-01,A2327066A,100.5,Cakes and biscuits,Sydney
2018-06-01,A2327066A,99.7,Cakes and biscuits,Sydney
2018-09-01,A2327066A,99.9,Cakes and biscuits,Sydney
2018-12-01,A2327066A,101.1,Cakes and biscuits,Sydney
2019-03-01,A2327066A,101.3,Cakes and biscuits,Sydney
2019-06-01,A2327066A,100.7,Cakes and biscuits,Sydney
2019-09-01,A2327066A,103.1,Cakes and biscuits,Sydney
2019-12-01,A2327066A,105.4,Cakes and biscuits,Sydney
2020-03-01,A2327066A,105.5,Cakes and biscuits,Sydney
2020-06-01,A2327066A,105.7,Cakes and biscuits,Sydney
2020-09-01,A2327066A,103.7,Cakes and biscuits,Sydney
2020-12-01,A2327066A,104.4,Cakes and biscuits,Sydney
2021-03-01,A2327066A,105.6,Cakes and biscuits,Sydney
2021-06-01,A2327066A,105.4,Cakes and biscuits,Sydney
2021-09-01,A2327066A,105.1,Cakes and biscuits,Sydney
2021-12-01,A2327066A,106.7,Cakes and biscuits,Sydney
2022-03-01,A2327066A,107.7,Cakes and biscuits,Sydney
2022-06-01,A2327066A,109.6,Cakes and biscuits,Sydney
2022-09-01,A2327066A,113.7,Cakes and biscuits,Sydney
2022-12-01,A2327066A,118.0,Cakes and biscuits,Sydney
2023-03-01,A2327066A,119.6,Cakes and biscuits,Sydney
2023-06-01,A2327066A,121.7,Cakes and biscuits,Sydney
2023-09-01,A2327066A,124.1,Cakes and biscuits,Sydney
2011-06-01,A2327111A,96.0,Breakfast cereals,Sydney
2011-09-01,A2327111A,100.2,Breakfast cereals,Sydney
2011-12-01,A2327111A,102.1,Breakfast cereals,Sydney
2012-03-01,A2327111A,102.1,Breakfast cereals,Sydney
2012-06-01,A2327111A,95.6,Breakfast cereals,Sydney
2012-09-01,A2327111A,97.9,Breakfast cereals,Sydney
2012-12-01,A2327111A,100.7,Breakfast cereals,Sydney
2013-03-01,A2327111A,100.1,Breakfast cereals,Sydney
2013-06-01,A2327111A,100.5,Breakfast cereals,Sydney
2013-09-01,A2327111A,102.6,Breakfast cereals,Sydney
2013-12-01,A2327111A,101.4,Breakfast cereals,Sydney
2014-03-01,A2327111A,103.2,Breakfast cereals,Sydney
2014-06-01,A2327111A,99.3,Breakfast cereals,Sydney
2014-09-01,A2327111A,98.3,Breakfast cereals,Sydney
2014-12-01,A2327111A,97.2,Breakfast cereals,Sydney
2015-03-01,A2327111A,100.2,Breakfast cereals,Sydney
2015-06-01,A2327111A,101.9,Breakfast cereals,Sydney
2015-09-01,A2327111A,101.6,Breakfast cereals,Sydney
2015-12-01,A2327111A,95.4,Breakfast cereals,Sydney
2016-03-01,A2327111A,96.3,Breakfast cereals,Sydney
2016-06-01,A2327111A,93.6,Breakfast cereals,Sydney
2016-09-01,A2327111A,95.7,Breakfast cereals,Sydney
2016-12-01,A2327111A,97.3,Breakfast cereals,Sydney
2017-03-01,A2327111A,94.9,Breakfast cereals,Sydney
2017-06-01,A2327111A,94.8,Breakfast cereals,Sydney
2017-09-01,A2327111A,93.3,Breakfast cereals,Sydney
2017-12-01,A2327111A,95.0,Breakfast cereals,Sydney
2018-03-01,A2327111A,93.4,Breakfast cereals,Sydney
2018-06-01,A2327111A,92.2,Breakfast cereals,Sydney
2018-09-01,A2327111A,90.9,Breakfast cereals,Sydney
2018-12-01,A2327111A,94.8,Breakfast cereals,Sydney
2019-03-01,A2327111A,94.8,Breakfast cereals,Sydney
2019-06-01,A2327111A,93.7,Breakfast cereals,Sydney
2019-09-01,A2327111A,97.1,Breakfast cereals,Sydney
2019-12-01,A2327111A,97.1,Breakfast cereals,Sydney
2020-03-01,A2327111A,99.9,Breakfast cereals,Sydney
2020-06-01,A2327111A,101.5,Breakfast cereals,Sydney
2020-09-01,A2327111A,96.1,Breakfast cereals,Sydney
2020-12-01,A2327111A,98.9,Breakfast cereals,Sydney
2021-03-01,A2327111A,97.0,Breakfast cereals,Sydney
2021-06-01,A2327111A,96.2,Breakfast cereals,Sydney
2021-09-01,A2327111A,96.9,Breakfast cereals,Sydney
2021-12-01,A2327111A,97.7,Breakfast cereals,Sydney
2022-03-01,A2327111A,99.4,Breakfast cereals,Sydney
2022-06-01,A2327111A,104.7,Breakfast cereals,Sydney
2022-09-01,A2327111A,109.7,Breakfast cereals,Sydney
2022-12-01,A2327111A,112.9,Breakfast cereals,Sydney
2023-03-01,A2327111A,112.5,Breakfast cereals,Sydney
2023-06-01,A2327111A,113.5,Breakfast cereals,Sydney
2023-09-01,A2327111A,115.8,Breakfast cereals,Sydney
2011-06-01,A2327156F,99.8,Other cereal products,Sydney
2011-09-01,A2327156F,101.4,Other cereal products,Sydney
2011-12-01,A2327156F,99.5,Other cereal products,Sydney
2012-03-01,A2327156F,98.9,Other cereal products,Sydney
2012-06-01,A2327156F,100.2,Other cereal products,Sydney
2012-09-01,A2327156F,102.7,Other cereal products,Sydney
2012-12-01,A2327156F,100.8,Other cereal products,Sydney
2013-03-01,A2327156F,104.4,Other cereal products,Sydney
2013-06-01,A2327156F,104.6,Other cereal products,Sydney
2013-09-01,A2327156F,103.0,Other cereal products,Sydney
2013-12-01,A2327156F,104.3,Other cereal products,Sydney
2014-03-01,A2327156F,100.2,Other cereal products,Sydney
2014-06-01,A2327156F,98.9,Other cereal products,Sydney
2014-09-01,A2327156F,98.6,Other cereal products,Sydney
2014-12-01,A2327156F,101.0,Other cereal products,Sydney
2015-03-01,A2327156F,101.3,Other cereal products,Sydney
2015-06-01,A2327156F,96.5,Other cereal products,Sydney
2015-09-01,A2327156F,97.5,Other cereal products,Sydney
2015-12-01,A2327156F,97.4,Other cereal products,Sydney
2016-03-01,A2327156F,96.5,Other cereal products,Sydney
2016-06-01,A2327156F,93.1,Other cereal products,Sydney
2016-09-01,A2327156F,94.0,Other cereal products,Sydney
2016-12-01,A2327156F,93.0,Other cereal products,Sydney
2017-03-01,A2327156F,92.9,Other cereal products,Sydney
2017-06-01,A2327156F,91.3,Other cereal products,Sydney
2017-09-01,A2327156F,91.2,Other cereal products,Sydney
2017-12-01,A2327156F,92.9,Other cereal products,Sydney
2018-03-01,A2327156F,91.4,Other cereal products,Sydney
2018-06-01,A2327156F,92.1,Other cereal products,Sydney
2018-09-01,A2327156F,90.7,Other cereal products,Sydney
2018-12-01,A2327156F,91.2,Other cereal products,Sydney
2019-03-01,A2327156F,92.3,Other cereal products,Sydney
2019-06-01,A2327156F,93.3,Other cereal products,Sydney
2019-09-01,A2327156F,92.4,Other cereal products,Sydney
2019-12-01,A2327156F,94.0,Other cereal products,Sydney
2020-03-01,A2327156F,98.5,Other cereal products,Sydney
2020-06-01,A2327156F,104.6,Other cereal products,Sydney
2020-09-01,A2327156F,99.6,Other cereal products,Sydney
2020-12-01,A2327156F,99.4,Other cereal products,Sydney
2021-03-01,A2327156F,96.4,Other cereal products,Sydney
2021-06-01,A2327156F,97.2,Other cereal products,Sydney
2021-09-01,A2327156F,98.4,Other cereal products,Sydney
2021-12-01,A2327156F,100.6,Other cereal products,Sydney
2022-03-01,A2327156F,103.5,Other cereal products,Sydney
2022-06-01,A2327156F,107.9,Other cereal products,Sydney
2022-09-01,A2327156F,111.8,Other cereal products,Sydney
2022-12-01,A2327156F,114.3,Other cereal products,Sydney
2023-03-01,A2327156F,116.5,Other cereal products,Sydney
2023-06-01,A2327156F,117.5,Other cereal products,Sydney
2023-09-01,A2327156F,117.7,Other cereal products,Sydney
2011-06-01,A2326211T,102.1,Meat and seafoods,Sydney
2011-09-01,A2326211T,100.9,Meat and seafoods,Sydney
2011-12-01,A2326211T,99.9,Meat and seafoods,Sydney
2012-03-01,A2326211T,99.9,Meat and seafoods,Sydney
2012-06-01,A2326211T,99.3,Meat and seafoods,Sydney
2012-09-01,A2326211T,98.9,Meat and seafoods,Sydney
2012-12-01,A2326211T,99.4,Meat and seafoods,Sydney
2013-03-01,A2326211T,99.5,Meat and seafoods,Sydney
2013-06-01,A2326211T,100.1,Meat and seafoods,Sydney
2013-09-01,A2326211T,98.7,Meat and seafoods,Sydney
2013-12-01,A2326211T,99.0,Meat and seafoods,Sydney
2014-03-01,A2326211T,101.0,Meat and seafoods,Sydney
2014-06-01,A2326211T,102.5,Meat and seafoods,Sydney
2014-09-01,A2326211T,103.4,Meat and seafoods,Sydney
2014-12-01,A2326211T,105.6,Meat and seafoods,Sydney
2015-03-01,A2326211T,107.9,Meat and seafoods,Sydney
2015-06-01,A2326211T,109.0,Meat and seafoods,Sydney
2015-09-01,A2326211T,108.8,Meat and seafoods,Sydney
2015-12-01,A2326211T,110.1,Meat and seafoods,Sydney
2016-03-01,A2326211T,111.0,Meat and seafoods,Sydney
2016-06-01,A2326211T,110.6,Meat and seafoods,Sydney
2016-09-01,A2326211T,111.3,Meat and seafoods,Sydney
2016-12-01,A2326211T,111.2,Meat and seafoods,Sydney
2017-03-01,A2326211T,111.6,Meat and seafoods,Sydney
2017-06-01,A2326211T,111.7,Meat and seafoods,Sydney
2017-09-01,A2326211T,112.8,Meat and seafoods,Sydney
2017-12-01,A2326211T,113.4,Meat and seafoods,Sydney
2018-03-01,A2326211T,113.5,Meat and seafoods,Sydney
2018-06-01,A2326211T,113.8,Meat and seafoods,Sydney
2018-09-01,A2326211T,114.4,Meat and seafoods,Sydney
2018-12-01,A2326211T,116.2,Meat and seafoods,Sydney
2019-03-01,A2326211T,118.3,Meat and seafoods,Sydney
2019-06-01,A2326211T,118.5,Meat and seafoods,Sydney
2019-09-01,A2326211T,120.7,Meat and seafoods,Sydney
2019-12-01,A2326211T,122.1,Meat and seafoods,Sydney
2020-03-01,A2326211T,124.8,Meat and seafoods,Sydney
2020-06-01,A2326211T,126.1,Meat and seafoods,Sydney
2020-09-01,A2326211T,126.7,Meat and seafoods,Sydney
2020-12-01,A2326211T,126.7,Meat and seafoods,Sydney
2021-03-01,A2326211T,127.9,Meat and seafoods,Sydney
2021-06-01,A2326211T,128.7,Meat and seafoods,Sydney
2021-09-01,A2326211T,129.8,Meat and seafoods,Sydney
2021-12-01,A2326211T,129.3,Meat and seafoods,Sydney
2022-03-01,A2326211T,135.9,Meat and seafoods,Sydney
2022-06-01,A2326211T,136.7,Meat and seafoods,Sydney
2022-09-01,A2326211T,138.9,Meat and seafoods,Sydney
2022-12-01,A2326211T,140.3,Meat and seafoods,Sydney
2023-03-01,A2326211T,141.5,Meat and seafoods,Sydney
2023-06-01,A2326211T,141.9,Meat and seafoods,Sydney
2023-09-01,A2326211T,142.2,Meat and seafoods,Sydney
2011-06-01,A2327201F,100.9,Beef and veal,Sydney
2011-09-01,A2327201F,99.7,Beef and veal,Sydney
2011-12-01,A2327201F,99.1,Beef and veal,Sydney
2012-03-01,A2327201F,100.7,Beef and veal,Sydney
2012-06-01,A2327201F,100.4,Beef and veal,Sydney
2012-09-01,A2327201F,100.4,Beef and veal,Sydney
2012-12-01,A2327201F,100.1,Beef and veal,Sydney
2013-03-01,A2327201F,100.2,Beef and veal,Sydney
2013-06-01,A2327201F,99.9,Beef and veal,Sydney
2013-09-01,A2327201F,97.4,Beef and veal,Sydney
2013-12-01,A2327201F,96.2,Beef and veal,Sydney
2014-03-01,A2327201F,100.6,Beef and veal,Sydney
2014-06-01,A2327201F,103.8,Beef and veal,Sydney
2014-09-01,A2327201F,105.8,Beef and veal,Sydney
2014-12-01,A2327201F,111.0,Beef and veal,Sydney
2015-03-01,A2327201F,114.4,Beef and veal,Sydney
2015-06-01,A2327201F,114.0,Beef and veal,Sydney
2015-09-01,A2327201F,115.4,Beef and veal,Sydney
2015-12-01,A2327201F,120.6,Beef and veal,Sydney
2016-03-01,A2327201F,123.7,Beef and veal,Sydney
2016-06-01,A2327201F,124.1,Beef and veal,Sydney
2016-09-01,A2327201F,125.0,Beef and veal,Sydney
2016-12-01,A2327201F,125.7,Beef and veal,Sydney
2017-03-01,A2327201F,124.7,Beef and veal,Sydney
2017-06-01,A2327201F,126.0,Beef and veal,Sydney
2017-09-01,A2327201F,125.7,Beef and veal,Sydney
2017-12-01,A2327201F,126.4,Beef and veal,Sydney
2018-03-01,A2327201F,127.9,Beef and veal,Sydney
2018-06-01,A2327201F,125.3,Beef and veal,Sydney
2018-09-01,A2327201F,126.0,Beef and veal,Sydney
2018-12-01,A2327201F,129.2,Beef and veal,Sydney
2019-03-01,A2327201F,132.9,Beef and veal,Sydney
2019-06-01,A2327201F,132.5,Beef and veal,Sydney
2019-09-01,A2327201F,134.8,Beef and veal,Sydney
2019-12-01,A2327201F,138.1,Beef and veal,Sydney
2020-03-01,A2327201F,143.6,Beef and veal,Sydney
2020-06-01,A2327201F,143.3,Beef and veal,Sydney
2020-09-01,A2327201F,146.0,Beef and veal,Sydney
2020-12-01,A2327201F,149.8,Beef and veal,Sydney
2021-03-01,A2327201F,155.3,Beef and veal,Sydney
2021-06-01,A2327201F,161.1,Beef and veal,Sydney
2021-09-01,A2327201F,161.9,Beef and veal,Sydney
2021-12-01,A2327201F,161.9,Beef and veal,Sydney
2022-03-01,A2327201F,174.5,Beef and veal,Sydney
2022-06-01,A2327201F,175.6,Beef and veal,Sydney
2022-09-01,A2327201F,176.4,Beef and veal,Sydney
2022-12-01,A2327201F,176.4,Beef and veal,Sydney
2023-03-01,A2327201F,175.5,Beef and veal,Sydney
2023-06-01,A2327201F,173.0,Beef and veal,Sydney
2023-09-01,A2327201F,170.1,Beef and veal,Sydney
2011-06-01,A3603903T,101.2,Pork,Sydney
2011-09-01,A3603903T,101.5,Pork,Sydney
2011-12-01,A3603903T,100.0,Pork,Sydney
2012-03-01,A3603903T,99.6,Pork,Sydney
2012-06-01,A3603903T,98.9,Pork,Sydney
2012-09-01,A3603903T,95.6,Pork,Sydney
2012-12-01,A3603903T,97.4,Pork,Sydney
2013-03-01,A3603903T,99.9,Pork,Sydney
2013-06-01,A3603903T,98.3,Pork,Sydney
2013-09-01,A3603903T,98.7,Pork,Sydney
2013-12-01,A3603903T,96.9,Pork,Sydney
2014-03-01,A3603903T,102.4,Pork,Sydney
2014-06-01,A3603903T,102.9,Pork,Sydney
2014-09-01,A3603903T,101.5,Pork,Sydney
2014-12-01,A3603903T,107.6,Pork,Sydney
2015-03-01,A3603903T,111.4,Pork,Sydney
2015-06-01,A3603903T,111.4,Pork,Sydney
2015-09-01,A3603903T,111.7,Pork,Sydney
2015-12-01,A3603903T,113.9,Pork,Sydney
2016-03-01,A3603903T,115.7,Pork,Sydney
2016-06-01,A3603903T,115.2,Pork,Sydney
2016-09-01,A3603903T,113.3,Pork,Sydney
2016-12-01,A3603903T,114.2,Pork,Sydney
2017-03-01,A3603903T,115.2,Pork,Sydney
2017-06-01,A3603903T,111.8,Pork,Sydney
2017-09-01,A3603903T,114.4,Pork,Sydney
2017-12-01,A3603903T,114.9,Pork,Sydney
2018-03-01,A3603903T,115.3,Pork,Sydney
2018-06-01,A3603903T,114.3,Pork,Sydney
2018-09-01,A3603903T,113.6,Pork,Sydney
2018-12-01,A3603903T,114.2,Pork,Sydney
2019-03-01,A3603903T,114.6,Pork,Sydney
2019-06-01,A3603903T,115.3,Pork,Sydney
2019-09-01,A3603903T,117.4,Pork,Sydney
2019-12-01,A3603903T,123.0,Pork,Sydney
2020-03-01,A3603903T,124.1,Pork,Sydney
2020-06-01,A3603903T,125.7,Pork,Sydney
2020-09-01,A3603903T,125.7,Pork,Sydney
2020-12-01,A3603903T,126.6,Pork,Sydney
2021-03-01,A3603903T,126.1,Pork,Sydney
2021-06-01,A3603903T,124.9,Pork,Sydney
2021-09-01,A3603903T,125.1,Pork,Sydney
2021-12-01,A3603903T,127.1,Pork,Sydney
2022-03-01,A3603903T,130.3,Pork,Sydney
2022-06-01,A3603903T,129.2,Pork,Sydney
2022-09-01,A3603903T,129.2,Pork,Sydney
2022-12-01,A3603903T,132.2,Pork,Sydney
2023-03-01,A3603903T,134.8,Pork,Sydney
2023-06-01,A3603903T,134.0,Pork,Sydney
2023-09-01,A3603903T,135.1,Pork,Sydney
2011-06-01,A2327246K,108.0,Lamb and goat,Sydney
2011-09-01,A2327246K,102.3,Lamb and goat,Sydney
2011-12-01,A2327246K,100.2,Lamb and goat,Sydney
2012-03-01,A2327246K,100.0,Lamb and goat,Sydney
2012-06-01,A2327246K,97.6,Lamb and goat,Sydney
2012-09-01,A2327246K,96.5,Lamb and goat,Sydney
2012-12-01,A2327246K,85.6,Lamb and goat,Sydney
2013-03-01,A2327246K,88.2,Lamb and goat,Sydney
2013-06-01,A2327246K,86.8,Lamb and goat,Sydney
2013-09-01,A2327246K,85.8,Lamb and goat,Sydney
2013-12-01,A2327246K,84.8,Lamb and goat,Sydney
2014-03-01,A2327246K,86.3,Lamb and goat,Sydney
2014-06-01,A2327246K,94.2,Lamb and goat,Sydney
2014-09-01,A2327246K,90.6,Lamb and goat,Sydney
